match_id,participant_id,participant_name
ESPORTSTMNT02_3057911,5,BeryL
ESPORTSTMNT02_3057911,6,Kiaya
ESPORTSTMNT02_3057911,7,Levi
ESPORTSTMNT02_3057911,8,Kati
ESPORTSTMNT02_3057911,9,Sty1e
ESPORTSTMNT02_3057911,10,Bie
ESPORTSTMNT02_3057916,1,Wayward
ESPORTSTMNT02_3057916,2,Tian
ESPORTSTMNT02_3057916,3,knight
ESPORTSTMNT02_3057916,4,JackeyLove
ESPORTSTMNT02_3057916,5,Mark
ESPORTSTMNT02_3057916,6,Odoamne
ESPORTSTMNT02_3057916,7,Malrang
ESPORTSTMNT02_3057916,8,Larssen
ESPORTSTMNT02_3057916,9,Comp
ESPORTSTMNT02_3057916,10,Trymbi
ESPORTSTMNT02_3057923,1,Wayward
ESPORTSTMNT02_3057923,2,Tian
ESPORTSTMNT02_3057923,3,knight
ESPORTSTMNT02_3057923,4,JackeyLove
ESPORTSTMNT02_3057923,5,Mark
ESPORTSTMNT02_3057923,6,Kingen
ESPORTSTMNT02_3057923,7,Pyosik
ESPORTSTMNT02_3057923,8,Zeka
ESPORTSTMNT02_3057923,9,Deft
ESPORTSTMNT02_3057923,10,BeryL
ESPORTSTMNT02_3057927,1,Kingen
ESPORTSTMNT02_3057927,2,Pyosik
ESPORTSTMNT02_3057927,3,Zeka
ESPORTSTMNT02_3057927,4,Deft
ESPORTSTMNT02_3057927,5,BeryL
ESPORTSTMNT02_3057927,6,Odoamne
ESPORTSTMNT02_3057927,7,Malrang
ESPORTSTMNT02_3057927,8,Larssen
ESPORTSTMNT02_3057927,9,Comp
ESPORTSTMNT02_3057927,10,Trymbi
ESPORTSTMNT02_3059738,1,Zeus
ESPORTSTMNT02_3059738,2,Oner
ESPORTSTMNT02_3059738,3,Faker
ESPORTSTMNT02_3059738,4,Gumayusi
ESPORTSTMNT02_3059738,5,Keria
ESPORTSTMNT02_3059738,6,369
ESPORTSTMNT02_3059738,7,Kanavi
ESPORTSTMNT02_3059738,8,Yagao
ESPORTSTMNT02_3059738,9,Hope
ESPORTSTMNT02_3059738,10,MISSING
ESPORTSTMNT02_3059755,1,Zeus
ESPORTSTMNT02_3059755,2,Oner
ESPORTSTMNT02_3059755,3,Faker
ESPORTSTMNT02_3059755,4,Gumayusi
ESPORTSTMNT02_3059755,5,Keria
ESPORTSTMNT02_3059755,6,369
ESPORTSTMNT02_3059755,7,Kanavi
ESPORTSTMNT02_3059755,8,Yagao
ESPORTSTMNT02_3059755,9,Hope
ESPORTSTMNT02_3059755,10,MISSING
ESPORTSTMNT02_3059756,1,369
ESPORTSTMNT02_3059756,2,Kanavi
ESPORTSTMNT02_3059756,3,Yagao
ESPORTSTMNT02_3059756,4,Hope
ESPORTSTMNT02_3059756,5,MISSING
ESPORTSTMNT02_3059756,6,Zeus
ESPORTSTMNT02_3059756,7,Oner
ESPORTSTMNT02_3059756,8,Faker
ESPORTSTMNT02_3059756,9,Gumayusi
ESPORTSTMNT02_3059756,10,Keria
ESPORTSTMNT02_3059758,1,369
ESPORTSTMNT02_3059758,2,Kanavi
ESPORTSTMNT02_3059758,3,Yagao
ESPORTSTMNT02_3059758,4,Hope
ESPORTSTMNT02_3059758,5,MISSING
ESPORTSTMNT02_3059758,6,Zeus
ESPORTSTMNT02_3059758,7,Oner
ESPORTSTMNT02_3059758,8,Faker
ESPORTSTMNT02_3059758,9,Gumayusi
ESPORTSTMNT02_3059758,10,Keria
ESPORTSTMNT02_3059851,1,Doran
ESPORTSTMNT02_3059851,2,Peanut
ESPORTSTMNT02_3059851,3,Chovy
ESPORTSTMNT02_3059851,4,Ruler
ESPORTSTMNT02_3059851,5,Lehends
ESPORTSTMNT02_3059851,6,Kingen
ESPORTSTMNT02_3059851,7,Pyosik
ESPORTSTMNT02_3059851,8,Zeka
ESPORTSTMNT02_3059851,9,Deft
ESPORTSTMNT02_3059851,10,BeryL
ESPORTSTMNT02_3059852,1,Kingen
ESPORTSTMNT02_3059852,2,Pyosik
ESPORTSTMNT02_3059852,3,Zeka
ESPORTSTMNT02_3059852,4,Deft
ESPORTSTMNT02_3059852,5,BeryL
ESPORTSTMNT02_3059852,6,Doran
ESPORTSTMNT02_3059852,7,Peanut
ESPORTSTMNT02_3059852,8,Chovy
ESPORTSTMNT02_3059852,9,Ruler
ESPORTSTMNT02_3059852,10,Lehends
ESPORTSTMNT02_3059853,1,Doran
ESPORTSTMNT02_3059853,2,Peanut
ESPORTSTMNT02_3059853,3,Chovy
ESPORTSTMNT02_3059853,4,Ruler
ESPORTSTMNT02_3059853,5,Lehends
ESPORTSTMNT02_3059853,6,Kingen
ESPORTSTMNT02_3059853,7,Pyosik
ESPORTSTMNT02_3059853,8,Zeka
ESPORTSTMNT02_3059853,9,Deft
ESPORTSTMNT02_3059853,10,BeryL
ESPORTSTMNT02_3059854,1,Doran
ESPORTSTMNT02_3059854,2,Peanut
ESPORTSTMNT02_3059854,3,Chovy
ESPORTSTMNT02_3059854,4,Ruler
ESPORTSTMNT02_3059854,5,Lehends
ESPORTSTMNT02_3059854,6,Kingen
ESPORTSTMNT02_3059854,7,Pyosik
ESPORTSTMNT02_3059854,8,Zeka
ESPORTSTMNT02_3059854,9,Deft
ESPORTSTMNT02_3059854,10,BeryL
ESPORTSTMNT02_3080864,1,Zeus
ESPORTSTMNT02_3080864,2,Oner
ESPORTSTMNT02_3080864,3,Faker
ESPORTSTMNT02_3080864,4,Gumayusi
ESPORTSTMNT02_3080864,5,Keria
ESPORTSTMNT02_3080864,6,Kingen
ESPORTSTMNT02_3080864,7,Pyosik
ESPORTSTMNT02_3080864,8,Zeka
ESPORTSTMNT02_3080864,9,Deft
ESPORTSTMNT02_3080864,10,BeryL
ESPORTSTMNT02_3080870,1,Kingen
ESPORTSTMNT02_3080870,2,Pyosik
ESPORTSTMNT02_3080870,3,Zeka
ESPORTSTMNT02_3080870,4,Deft
ESPORTSTMNT02_3080870,5,BeryL
ESPORTSTMNT02_3080870,6,Zeus
ESPORTSTMNT02_3080870,7,Oner
ESPORTSTMNT02_3080870,8,Faker
ESPORTSTMNT02_3080870,9,Gumayusi
ESPORTSTMNT02_3080870,10,Keria
ESPORTSTMNT02_3080871,1,Zeus
ESPORTSTMNT02_3080871,2,Oner
ESPORTSTMNT02_3080871,3,Faker
ESPORTSTMNT02_3080871,4,Gumayusi
ESPORTSTMNT02_3080871,5,Keria
ESPORTSTMNT02_3080871,6,Kingen
ESPORTSTMNT02_3080871,7,Pyosik
ESPORTSTMNT02_3080871,8,Zeka
ESPORTSTMNT02_3080871,9,Deft
ESPORTSTMNT02_3080871,10,BeryL
ESPORTSTMNT02_3080872,1,Kingen
ESPORTSTMNT02_3080872,2,Pyosik
ESPORTSTMNT02_3080872,3,Zeka
ESPORTSTMNT02_3080872,4,Deft
ESPORTSTMNT02_3080872,5,BeryL
ESPORTSTMNT02_3080872,6,Zeus
ESPORTSTMNT02_3080872,7,Oner
ESPORTSTMNT02_3080872,8,Faker
ESPORTSTMNT02_3080872,9,Gumayusi
ESPORTSTMNT02_3080872,10,Keria
ESPORTSTMNT02_3080905,1,Zeus
ESPORTSTMNT02_3080905,2,Oner
ESPORTSTMNT02_3080905,3,Faker
ESPORTSTMNT02_3080905,4,Gumayusi
ESPORTSTMNT02_3080905,5,Keria
ESPORTSTMNT02_3080905,6,Kingen
ESPORTSTMNT02_3080905,7,Pyosik
ESPORTSTMNT02_3080905,8,Zeka
ESPORTSTMNT02_3080905,9,Deft
ESPORTSTMNT02_3080905,10,BeryL
ESPORTSTMNT03_2701896,1,Zeus
ESPORTSTMNT03_2701896,2,Oner
ESPORTSTMNT03_2701896,3,Faker
ESPORTSTMNT03_2701896,4,Gumayusi
ESPORTSTMNT03_2701896,5,Keria
ESPORTSTMNT03_2701896,6,Hasmed
ESPORTSTMNT03_2701896,7,BeanJ
ESPORTSTMNT03_2701896,8,Froggy
ESPORTSTMNT03_2701896,9,Shogun
ESPORTSTMNT03_2701896,10,Taki
ESPORTSTMNT03_2701916,1,Lonely
ESPORTSTMNT03_2701916,2,Dimitry
ESPORTSTMNT03_2701916,3,Aloned
ESPORTSTMNT03_2701916,4,5kid
ESPORTSTMNT03_2701916,5,Stray
ESPORTSTMNT03_2701916,6,Evi
ESPORTSTMNT03_2701916,7,Steal
ESPORTSTMNT03_2701916,8,Yaharong
ESPORTSTMNT03_2701916,9,Yutapon
ESPORTSTMNT03_2701916,10,Harp
ESPORTSTMNT03_2701926,1,BioPanther
ESPORTSTMNT03_2701926,2,Kevy
ESPORTSTMNT03_2701926,3,Kisee
ESPORTSTMNT03_2701926,4,Puma
ESPORTSTMNT03_2701926,5,Corporal
ESPORTSTMNT03_2701926,6,BrokenBlade
ESPORTSTMNT03_2701926,7,Jankos
ESPORTSTMNT03_2701926,8,Caps
ESPORTSTMNT03_2701926,9,Flakked
ESPORTSTMNT03_2701926,10,Targamas
ESPORTSTMNT03_2701947,1,Impact
ESPORTSTMNT03_2701947,2,Inspired
ESPORTSTMNT03_2701947,3,Jojopyun
ESPORTSTMNT03_2701947,4,Danny
ESPORTSTMNT03_2701947,5,VULCAN
ESPORTSTMNT03_2701947,6,BrokenBlade
ESPORTSTMNT03_2701947,7,Jankos
ESPORTSTMNT03_2701947,8,Caps
ESPORTSTMNT03_2701947,9,Flakked
ESPORTSTMNT03_2701947,10,Targamas
ESPORTSTMNT03_2701960,1,StarScreen
ESPORTSTMNT03_2701960,2,Ferret
ESPORTSTMNT03_2701960,3,Serin
ESPORTSTMNT03_2701960,4,HolyPhoenix
ESPORTSTMNT03_2701960,5,Farfetch
ESPORTSTMNT03_2701960,6,Bin
ESPORTSTMNT03_2701960,7,Wei
ESPORTSTMNT03_2701960,8,Xiaohu
ESPORTSTMNT03_2701960,9,GALA
ESPORTSTMNT03_2701960,10,Ming
ESPORTSTMNT03_2701969,1,Guigo
ESPORTSTMNT03_2701969,2,Aegis
ESPORTSTMNT03_2701969,3,Grevthar
ESPORTSTMNT03_2701969,4,TitaN
ESPORTSTMNT03_2701969,5,JoJo
ESPORTSTMNT03_2701969,6,Hanabi
ESPORTSTMNT03_2701969,7,Juhan
ESPORTSTMNT03_2701969,8,Bay
ESPORTSTMNT03_2701969,9,Unified
ESPORTSTMNT03_2701969,10,Kaiwing
ESPORTSTMNT03_2702188,1,BrokenBlade
ESPORTSTMNT03_2702188,2,Jankos
ESPORTSTMNT03_2702188,3,Caps
ESPORTSTMNT03_2702188,4,Flakked
ESPORTSTMNT03_2702188,5,Targamas
ESPORTSTMNT03_2702188,6,Impact
ESPORTSTMNT03_2702188,7,Inspired
ESPORTSTMNT03_2702188,8,Jojopyun
ESPORTSTMNT03_2702188,9,Danny
ESPORTSTMNT03_2702188,10,VULCAN
ESPORTSTMNT03_2702213,1,Impact
ESPORTSTMNT03_2702213,2,Inspired
ESPORTSTMNT03_2702213,3,Jojopyun
ESPORTSTMNT03_2702213,4,Danny
ESPORTSTMNT03_2702213,5,VULCAN
ESPORTSTMNT03_2702213,6,BioPanther
ESPORTSTMNT03_2702213,7,Kevy
ESPORTSTMNT03_2702213,8,Kisee
ESPORTSTMNT03_2702213,9,Puma
ESPORTSTMNT03_2702213,10,Corporal
ESPORTSTMNT03_2702221,1,Evi
ESPORTSTMNT03_2702221,2,Steal
ESPORTSTMNT03_2702221,3,Yaharong
ESPORTSTMNT03_2702221,4,Yutapon
ESPORTSTMNT03_2702221,5,Harp
ESPORTSTMNT03_2702221,6,Hasmed
ESPORTSTMNT03_2702221,7,BeanJ
ESPORTSTMNT03_2702221,8,Froggy
ESPORTSTMNT03_2702221,9,Shogun
ESPORTSTMNT03_2702221,10,Taki
ESPORTSTMNT03_2702237,1,Lonely
ESPORTSTMNT03_2702237,2,Dimitry
ESPORTSTMNT03_2702237,3,Aloned
ESPORTSTMNT03_2702237,4,5kid
ESPORTSTMNT03_2702237,5,Stray
ESPORTSTMNT03_2702237,6,Zeus
ESPORTSTMNT03_2702237,7,Oner
ESPORTSTMNT03_2702237,8,Faker
ESPORTSTMNT03_2702237,9,Gumayusi
ESPORTSTMNT03_2702237,10,Keria
ESPORTSTMNT03_2702250,1,StarScreen
ESPORTSTMNT03_2702250,2,Ferret
ESPORTSTMNT03_2702250,3,Serin
ESPORTSTMNT03_2702250,4,HolyPhoenix
ESPORTSTMNT03_2702250,5,Farfetch
ESPORTSTMNT03_2702250,6,Guigo
ESPORTSTMNT03_2702250,7,Aegis
ESPORTSTMNT03_2702250,8,Grevthar
ESPORTSTMNT03_2702250,9,TitaN
ESPORTSTMNT03_2702250,10,JoJo
ESPORTSTMNT03_2702268,1,Bin
ESPORTSTMNT03_2702268,2,Wei
ESPORTSTMNT03_2702268,3,Xiaohu
ESPORTSTMNT03_2702268,4,GALA
ESPORTSTMNT03_2702268,5,Ming
ESPORTSTMNT03_2702268,6,Azhi
ESPORTSTMNT03_2702268,7,Juhan
ESPORTSTMNT03_2702268,8,Bay
ESPORTSTMNT03_2702268,9,Unified
ESPORTSTMNT03_2702268,10,Kaiwing
ESPORTSTMNT03_2712519,1,BioPanther
ESPORTSTMNT03_2712519,2,Kevy
ESPORTSTMNT03_2712519,3,Kisee
ESPORTSTMNT03_2712519,4,Puma
ESPORTSTMNT03_2712519,5,Corporal
ESPORTSTMNT03_2712519,6,Impact
ESPORTSTMNT03_2712519,7,Inspired
ESPORTSTMNT03_2712519,8,Jojopyun
ESPORTSTMNT03_2712519,9,Danny
ESPORTSTMNT03_2712519,10,VULCAN
ESPORTSTMNT03_2712560,1,BrokenBlade
ESPORTSTMNT03_2712560,2,Jankos
ESPORTSTMNT03_2712560,3,Caps
ESPORTSTMNT03_2712560,4,Flakked
ESPORTSTMNT03_2712560,5,Targamas
ESPORTSTMNT03_2712560,6,BioPanther
ESPORTSTMNT03_2712560,7,Kevy
ESPORTSTMNT03_2712560,8,Kisee
ESPORTSTMNT03_2712560,9,Puma
ESPORTSTMNT03_2712560,10,Corporal
ESPORTSTMNT03_2712572,1,Hanabi
ESPORTSTMNT03_2712572,2,Juhan
ESPORTSTMNT03_2712572,3,Bay
ESPORTSTMNT03_2712572,4,Unified
ESPORTSTMNT03_2712572,5,Kaiwing
ESPORTSTMNT03_2712572,6,StarScreen
ESPORTSTMNT03_2712572,7,Ferret
ESPORTSTMNT03_2712572,8,Serin
ESPORTSTMNT03_2712572,9,HolyPhoenix
ESPORTSTMNT03_2712572,10,Farfetch
ESPORTSTMNT03_2712590,1,Bin
ESPORTSTMNT03_2712590,2,Wei
ESPORTSTMNT03_2712590,3,Xiaohu
ESPORTSTMNT03_2712590,4,GALA
ESPORTSTMNT03_2712590,5,Ming
ESPORTSTMNT03_2712590,6,Guigo
ESPORTSTMNT03_2712590,7,Aegis
ESPORTSTMNT03_2712590,8,Grevthar
ESPORTSTMNT03_2712590,9,TitaN
ESPORTSTMNT03_2712590,10,JoJo
ESPORTSTMNT03_2712597,1,Hasmed
ESPORTSTMNT03_2712597,2,BeanJ
ESPORTSTMNT03_2712597,3,Froggy
ESPORTSTMNT03_2712597,4,Shogun
ESPORTSTMNT03_2712597,5,Taki
ESPORTSTMNT03_2712597,6,Lonely
ESPORTSTMNT03_2712597,7,Dimitry
ESPORTSTMNT03_2712597,8,Aloned
ESPORTSTMNT03_2712597,9,5kid
ESPORTSTMNT03_2712597,10,Stray
ESPORTSTMNT03_2712615,1,Zeus
ESPORTSTMNT03_2712615,2,Oner
ESPORTSTMNT03_2712615,3,Faker
ESPORTSTMNT03_2712615,4,Gumayusi
ESPORTSTMNT03_2712615,5,Keria
ESPORTSTMNT03_2712615,6,Evi
ESPORTSTMNT03_2712615,7,Steal
ESPORTSTMNT03_2712615,8,Yaharong
ESPORTSTMNT03_2712615,9,Yutapon
ESPORTSTMNT03_2712615,10,Harp
ESPORTSTMNT03_2712837,1,Hanabi
ESPORTSTMNT03_2712837,2,Juhan
ESPORTSTMNT03_2712837,3,Bay
ESPORTSTMNT03_2712837,4,Unified
ESPORTSTMNT03_2712837,5,Kaiwing
ESPORTSTMNT03_2712837,6,Guigo
ESPORTSTMNT03_2712837,7,Aegis
ESPORTSTMNT03_2712837,8,Grevthar
ESPORTSTMNT03_2712837,9,TitaN
ESPORTSTMNT03_2712837,10,JoJo
ESPORTSTMNT03_2712861,1,Bin
ESPORTSTMNT03_2712861,2,Wei
ESPORTSTMNT03_2712861,3,Xiaohu
ESPORTSTMNT03_2712861,4,GALA
ESPORTSTMNT03_2712861,5,Ming
ESPORTSTMNT03_2712861,6,StarScreen
ESPORTSTMNT03_2712861,7,Ferret
ESPORTSTMNT03_2712861,8,Serin
ESPORTSTMNT03_2712861,9,HolyPhoenix
ESPORTSTMNT03_2712861,10,Farfetch
ESPORTSTMNT03_2712868,1,StarScreen
ESPORTSTMNT03_2712868,2,Ferret
ESPORTSTMNT03_2712868,3,Serin
ESPORTSTMNT03_2712868,4,HolyPhoenix
ESPORTSTMNT03_2712868,5,Farfetch
ESPORTSTMNT03_2712868,6,Hanabi
ESPORTSTMNT03_2712868,7,Juhan
ESPORTSTMNT03_2712868,8,Bay
ESPORTSTMNT03_2712868,9,Unified
ESPORTSTMNT03_2712868,10,Kaiwing
ESPORTSTMNT03_2712878,1,Guigo
ESPORTSTMNT03_2712878,2,Aegis
ESPORTSTMNT03_2712878,3,Grevthar
ESPORTSTMNT03_2712878,4,TitaN
ESPORTSTMNT03_2712878,5,JoJo
ESPORTSTMNT03_2712878,6,Bin
ESPORTSTMNT03_2712878,7,Wei
ESPORTSTMNT03_2712878,8,Xiaohu
ESPORTSTMNT03_2712878,9,GALA
ESPORTSTMNT03_2712878,10,Ming
ESPORTSTMNT03_2712881,1,Guigo
ESPORTSTMNT03_2712881,2,Aegis
ESPORTSTMNT03_2712881,3,Grevthar
ESPORTSTMNT03_2712881,4,TitaN
ESPORTSTMNT03_2712881,5,JoJo
ESPORTSTMNT03_2712881,6,StarScreen
ESPORTSTMNT03_2712881,7,Ferret
ESPORTSTMNT03_2712881,8,Serin
ESPORTSTMNT03_2712881,9,HolyPhoenix
ESPORTSTMNT03_2712881,10,Farfetch
ESPORTSTMNT03_2712884,1,Hanabi
ESPORTSTMNT03_2712884,2,Juhan
ESPORTSTMNT03_2712884,3,Bay
ESPORTSTMNT03_2712884,4,Unified
ESPORTSTMNT03_2712884,5,Kaiwing
ESPORTSTMNT03_2712884,6,Bin
ESPORTSTMNT03_2712884,7,Wei
ESPORTSTMNT03_2712884,8,Xiaohu
ESPORTSTMNT03_2712884,9,GALA
ESPORTSTMNT03_2712884,10,Ming
ESPORTSTMNT03_2713042,1,Impact
ESPORTSTMNT03_2713042,2,Inspired
ESPORTSTMNT03_2713042,3,Jojopyun
ESPORTSTMNT03_2713042,4,Danny
ESPORTSTMNT03_2713042,5,VULCAN
ESPORTSTMNT03_2713042,6,BrokenBlade
ESPORTSTMNT03_2713042,7,Jankos
ESPORTSTMNT03_2713042,8,Caps
ESPORTSTMNT03_2713042,9,Flakked
ESPORTSTMNT03_2713042,10,Targamas
ESPORTSTMNT03_2713059,1,Impact
ESPORTSTMNT03_2713059,2,Inspired
ESPORTSTMNT03_2713059,3,Jojopyun
ESPORTSTMNT03_2713059,4,Danny
ESPORTSTMNT03_2713059,5,VULCAN
ESPORTSTMNT03_2713059,6,BioPanther
ESPORTSTMNT03_2713059,7,Kevy
ESPORTSTMNT03_2713059,8,Kisee
ESPORTSTMNT03_2713059,9,Puma
ESPORTSTMNT03_2713059,10,Corporal
ESPORTSTMNT03_2713067,1,BrokenBlade
ESPORTSTMNT03_2713067,2,Jankos
ESPORTSTMNT03_2713067,3,Caps
ESPORTSTMNT03_2713067,4,Flakked
ESPORTSTMNT03_2713067,5,Targamas
ESPORTSTMNT03_2713067,6,BioPanther
ESPORTSTMNT03_2713067,7,Kevy
ESPORTSTMNT03_2713067,8,Kisee
ESPORTSTMNT03_2713067,9,Puma
ESPORTSTMNT03_2713067,10,Corporal
ESPORTSTMNT03_2713110,1,BrokenBlade
ESPORTSTMNT03_2713110,2,Jankos
ESPORTSTMNT03_2713110,3,Caps
ESPORTSTMNT03_2713110,4,Flakked
ESPORTSTMNT03_2713110,5,Targamas
ESPORTSTMNT03_2713110,6,Impact
ESPORTSTMNT03_2713110,7,Inspired
ESPORTSTMNT03_2713110,8,Jojopyun
ESPORTSTMNT03_2713110,9,Danny
ESPORTSTMNT03_2713110,10,VULCAN
ESPORTSTMNT03_2713123,1,BioPanther
ESPORTSTMNT03_2713123,2,Kevy
ESPORTSTMNT03_2713123,3,Kisee
ESPORTSTMNT03_2713123,4,Puma
ESPORTSTMNT03_2713123,5,Corporal
ESPORTSTMNT03_2713123,6,Impact
ESPORTSTMNT03_2713123,7,Inspired
ESPORTSTMNT03_2713123,8,Jojopyun
ESPORTSTMNT03_2713123,9,Danny
ESPORTSTMNT03_2713123,10,VULCAN
ESPORTSTMNT03_2713134,1,BioPanther
ESPORTSTMNT03_2713134,2,Kevy
ESPORTSTMNT03_2713134,3,Kisee
ESPORTSTMNT03_2713134,4,Puma
ESPORTSTMNT03_2713134,5,Corporal
ESPORTSTMNT03_2713134,6,BrokenBlade
ESPORTSTMNT03_2713134,7,Jankos
ESPORTSTMNT03_2713134,8,Caps
ESPORTSTMNT03_2713134,9,Flakked
ESPORTSTMNT03_2713134,10,Targamas
ESPORTSTMNT03_2713143,1,StarScreen
ESPORTSTMNT03_2713143,2,Ferret
ESPORTSTMNT03_2713143,3,Serin
ESPORTSTMNT03_2713143,4,HolyPhoenix
ESPORTSTMNT03_2713143,5,Farfetch
ESPORTSTMNT03_2713143,6,Bin
ESPORTSTMNT03_2713143,7,Wei
ESPORTSTMNT03_2713143,8,Xiaohu
ESPORTSTMNT03_2713143,9,GALA
ESPORTSTMNT03_2713143,10,Ming
ESPORTSTMNT03_2713153,1,Bin
ESPORTSTMNT03_2713153,2,Wei
ESPORTSTMNT03_2713153,3,Xiaohu
ESPORTSTMNT03_2713153,4,GALA
ESPORTSTMNT03_2713153,5,Ming
ESPORTSTMNT03_2713153,6,Azhi
ESPORTSTMNT03_2713153,7,Juhan
ESPORTSTMNT03_2713153,8,Bay
ESPORTSTMNT03_2713153,9,Unified
ESPORTSTMNT03_2713153,10,Kaiwing
ESPORTSTMNT03_2713164,1,Bin
ESPORTSTMNT03_2713164,2,Wei
ESPORTSTMNT03_2713164,3,Xiaohu
ESPORTSTMNT03_2713164,4,GALA
ESPORTSTMNT03_2713164,5,Ming
ESPORTSTMNT03_2713164,6,Guigo
ESPORTSTMNT03_2713164,7,Aegis
ESPORTSTMNT03_2713164,8,Grevthar
ESPORTSTMNT03_2713164,9,TitaN
ESPORTSTMNT03_2713164,10,JoJo
ESPORTSTMNT03_2713243,1,Lonely
ESPORTSTMNT03_2713243,2,Dimitry
ESPORTSTMNT03_2713243,3,Aloned
ESPORTSTMNT03_2713243,4,5kid
ESPORTSTMNT03_2713243,5,Stray
ESPORTSTMNT03_2713243,6,Hasmed
ESPORTSTMNT03_2713243,7,BeanJ
ESPORTSTMNT03_2713243,8,Froggy
ESPORTSTMNT03_2713243,9,Shogun
ESPORTSTMNT03_2713243,10,Taki
ESPORTSTMNT03_2713259,1,Evi
ESPORTSTMNT03_2713259,2,Steal
ESPORTSTMNT03_2713259,3,Yaharong
ESPORTSTMNT03_2713259,4,Yutapon
ESPORTSTMNT03_2713259,5,Harp
ESPORTSTMNT03_2713259,6,Zeus
ESPORTSTMNT03_2713259,7,Oner
ESPORTSTMNT03_2713259,8,Faker
ESPORTSTMNT03_2713259,9,Gumayusi
ESPORTSTMNT03_2713259,10,Keria
ESPORTSTMNT03_2713269,1,Hasmed
ESPORTSTMNT03_2713269,2,BeanJ
ESPORTSTMNT03_2713269,3,Froggy
ESPORTSTMNT03_2713269,4,Shogun
ESPORTSTMNT03_2713269,5,Taki
ESPORTSTMNT03_2713269,6,Evi
ESPORTSTMNT03_2713269,7,Steal
ESPORTSTMNT03_2713269,8,Yaharong
ESPORTSTMNT03_2713269,9,Yutapon
ESPORTSTMNT03_2713269,10,Harp
ESPORTSTMNT03_2713280,1,Zeus
ESPORTSTMNT03_2713280,2,Oner
ESPORTSTMNT03_2713280,3,Faker
ESPORTSTMNT03_2713280,4,Gumayusi
ESPORTSTMNT03_2713280,5,Keria
ESPORTSTMNT03_2713280,6,Lonely
ESPORTSTMNT03_2713280,7,Dimitry
ESPORTSTMNT03_2713280,8,Aloned
ESPORTSTMNT03_2713280,9,5kid
ESPORTSTMNT03_2713280,10,Stray
ESPORTSTMNT03_2713294,1,Evi
ESPORTSTMNT03_2713294,2,Steal
ESPORTSTMNT03_2713294,3,Yaharong
ESPORTSTMNT03_2713294,4,Yutapon
ESPORTSTMNT03_2713294,5,Harp
ESPORTSTMNT03_2713294,6,Lonely
ESPORTSTMNT03_2713294,7,Dimitry
ESPORTSTMNT03_2713294,8,Aloned
ESPORTSTMNT03_2713294,9,5kid
ESPORTSTMNT03_2713294,10,Stray
ESPORTSTMNT03_2713300,1,Hasmed
ESPORTSTMNT03_2713300,2,BeanJ
ESPORTSTMNT03_2713300,3,Froggy
ESPORTSTMNT03_2713300,4,Shogun
ESPORTSTMNT03_2713300,5,Taki
ESPORTSTMNT03_2713300,6,Zeus
ESPORTSTMNT03_2713300,7,Oner
ESPORTSTMNT03_2713300,8,Faker
ESPORTSTMNT03_2713300,9,Gumayusi
ESPORTSTMNT03_2713300,10,Keria
ESPORTSTMNT03_2714142,1,Zeus
ESPORTSTMNT03_2714142,2,Oner
ESPORTSTMNT03_2714142,3,Faker
ESPORTSTMNT03_2714142,4,Gumayusi
ESPORTSTMNT03_2714142,5,Keria
ESPORTSTMNT03_2714142,6,BrokenBlade
ESPORTSTMNT03_2714142,7,Jankos
ESPORTSTMNT03_2714142,8,Caps
ESPORTSTMNT03_2714142,9,Flakked
ESPORTSTMNT03_2714142,10,Targamas
ESPORTSTMNT03_2714174,1,Impact
ESPORTSTMNT03_2714174,2,Inspired
ESPORTSTMNT03_2714174,3,Jojopyun
ESPORTSTMNT03_2714174,4,Danny
ESPORTSTMNT03_2714174,5,VULCAN
ESPORTSTMNT03_2714174,6,Bin
ESPORTSTMNT03_2714174,7,Wei
ESPORTSTMNT03_2714174,8,Xiaohu
ESPORTSTMNT03_2714174,9,GALA
ESPORTSTMNT03_2714174,10,Ming
ESPORTSTMNT03_2714186,1,Hanabi
ESPORTSTMNT03_2714186,2,Juhan
ESPORTSTMNT03_2714186,3,Bay
ESPORTSTMNT03_2714186,4,Unified
ESPORTSTMNT03_2714186,5,Kaiwing
ESPORTSTMNT03_2714186,6,Hasmed
ESPORTSTMNT03_2714186,7,BeanJ
ESPORTSTMNT03_2714186,8,Froggy
ESPORTSTMNT03_2714186,9,Shogun
ESPORTSTMNT03_2714186,10,Taki
ESPORTSTMNT03_2714197,1,BrokenBlade
ESPORTSTMNT03_2714197,2,Jankos
ESPORTSTMNT03_2714197,3,Caps
ESPORTSTMNT03_2714197,4,Flakked
ESPORTSTMNT03_2714197,5,Targamas
ESPORTSTMNT03_2714197,6,Bin
ESPORTSTMNT03_2714197,7,Wei
ESPORTSTMNT03_2714197,8,Xiaohu
ESPORTSTMNT03_2714197,9,GALA
ESPORTSTMNT03_2714197,10,Ming
ESPORTSTMNT03_2714202,1,Hasmed
ESPORTSTMNT03_2714202,2,BeanJ
ESPORTSTMNT03_2714202,3,Froggy
ESPORTSTMNT03_2714202,4,Shogun
ESPORTSTMNT03_2714202,5,Taki
ESPORTSTMNT03_2714202,6,Impact
ESPORTSTMNT03_2714202,7,Inspired
ESPORTSTMNT03_2714202,8,Jojopyun
ESPORTSTMNT03_2714202,9,Danny
ESPORTSTMNT03_2714202,10,VULCAN
ESPORTSTMNT03_2714207,1,Hanabi
